id,country,state,city,station,pollutant_id,last_update,pollutant_min,pollutant_max,pollutant_avg
1597,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",CO,21-10-2021 01:00,22,38,29
1604,India,Uttar_Pradesh,Lucknow,"Central School, Lucknow - CPCB",CO,21-10-2021 01:00,3,106,24
1610,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",CO,21-10-2021 01:00,19,112,59
1617,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",CO,21-10-2021 01:00,32,78,46
1624,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",CO,21-10-2021 01:00,49,102,57
1631,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",CO,21-10-2021 01:00,13,134,57
1644,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",CO,21-10-2021 01:00,28,89,53
1651,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",CO,21-10-2021 01:00,5,107,73
1658,India,Uttar_Pradesh,Moradabad,"Lajpat Nagar, Moradabad - UPPCB",CO,21-10-2021 01:00,12,116,54
1665,India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",CO,21-10-2021 01:00,89,121,104
1672,India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",CO,21-10-2021 01:00,14,21,17
1677,India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",CO,21-10-2021 01:00,65,140,90
1684,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",CO,21-10-2021 01:00,13,116,22
1691,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",CO,21-10-2021 01:00,76,146,113
1698,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",CO,21-10-2021 01:00,15,38,16
1705,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",CO,21-10-2021 01:00,22,56,24
1712,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",CO,21-10-2021 01:00,22,105,25
1718,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",CO,21-10-2021 01:00,16,42,27
1725,India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",CO,21-10-2021 01:00,28,55,30
1732,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",CO,21-10-2021 01:00,19,42,25
1739,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",CO,21-10-2021 01:00,18,46,21
1746,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",CO,21-10-2021 01:00,18,100,39
1753,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",CO,21-10-2021 01:00,19,52,25
1765,India,West_Bengal,Haldia,"Haldia, Haldia - WBPCB",CO,21-10-2021 01:00,30,54,38
1772,India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",CO,21-10-2021 01:00,67,111,74
1779,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",CO,21-10-2021 01:00,34,104,80
1786,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",CO,21-10-2021 01:00,16,60,27
1793,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",CO,21-10-2021 01:00,19,73,28
1800,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",CO,21-10-2021 01:00,29,91,38
1807,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",CO,21-10-2021 01:00,NA,NA,NA
1814,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",CO,21-10-2021 01:00,4,47,12
1821,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",CO,21-10-2021 01:00,19,74,24
1828,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",CO,21-10-2021 01:00,31,85,39
1835,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",CO,21-10-2021 01:00,34,92,41
4,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",NH3,21-10-2021 01:00,4,5,4
11,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",NH3,21-10-2021 01:00,2,6,4
18,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",NH3,21-10-2021 01:00,1,3,2
25,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",NH3,21-10-2021 01:00,2,9,4
31,India,Assam,Guwahati,"Pan Bazaar, Guwahati - APCB",NH3,21-10-2021 01:00,1,4,2
38,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",NH3,21-10-2021 01:00,1,1,1
50,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",NH3,21-10-2021 01:00,1,4,2
57,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",NH3,21-10-2021 01:00,1,3,1
64,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",NH3,21-10-2021 01:00,3,4,4
76,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",NH3,21-10-2021 01:00,2,54,12
83,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",NH3,21-10-2021 01:00,2,3,2
90,India,Bihar,Patna,"Muradpur, Patna - BSPCB",NH3,21-10-2021 01:00,4,32,6
97,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",NH3,21-10-2021 01:00,3,4,4
104,India,Bihar,Patna,"Samanpura, Patna - BSPCB",NH3,21-10-2021 01:00,4,28,5
111,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",NH3,21-10-2021 01:00,4,7,5
118,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",NH3,21-10-2021 01:00,8,23,12
130,India,Delhi,Delhi,"Alipur, Delhi - DPCC",NH3,21-10-2021 01:00,NA,NA,NA
137,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",NH3,21-10-2021 01:00,3,9,6
144,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",NH3,21-10-2021 01:00,3,5,4
156,India,Delhi,Delhi,"Bawana, Delhi - DPCC",NH3,21-10-2021 01:00,5,6,5
168,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",NH3,21-10-2021 01:00,7,8,8
175,India,Delhi,Delhi,"DTU, Delhi - CPCB",NH3,21-10-2021 01:00,10,35,19
182,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",NH3,21-10-2021 01:00,3,6,4
189,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",NH3,21-10-2021 01:00,1,13,10
201,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",NH3,21-10-2021 01:00,7,29,15
207,India,Delhi,Delhi,"ITO, Delhi - CPCB",NH3,21-10-2021 01:00,7,9,8
213,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",NH3,21-10-2021 01:00,NA,NA,NA
219,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",NH3,21-10-2021 01:00,4,6,5
226,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",NH3,21-10-2021 01:00,10,23,15
238,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",NH3,21-10-2021 01:00,7,11,9
245,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",NH3,21-10-2021 01:00,3,3,3
252,India,Delhi,Delhi,"Mundka, Delhi - DPCC",NH3,21-10-2021 01:00,7,13,9
259,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",NH3,21-10-2021 01:00,6,8,7
266,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",NH3,21-10-2021 01:00,3,9,6
273,India,Delhi,Delhi,"Narela, Delhi - DPCC",NH3,21-10-2021 01:00,7,12,10
280,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",NH3,21-10-2021 01:00,6,8,7
292,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",NH3,21-10-2021 01:00,6,8,7
299,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",NH3,21-10-2021 01:00,5,8,6
306,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",NH3,21-10-2021 01:00,3,5,4
313,India,Delhi,Delhi,"Pusa, Delhi - DPCC",NH3,21-10-2021 01:00,10,18,14
325,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",NH3,21-10-2021 01:00,2,5,3
332,India,Delhi,Delhi,"Rohini, Delhi - DPCC",NH3,21-10-2021 01:00,7,10,9
339,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",NH3,21-10-2021 01:00,4,6,6
346,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",NH3,21-10-2021 01:00,6,8,6
353,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",NH3,21-10-2021 01:00,4,8,6
360,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",NH3,21-10-2021 01:00,2,4,3
367,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",NH3,21-10-2021 01:00,6,10,8
374,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",NH3,21-10-2021 01:00,6,9,8
397,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",NH3,21-10-2021 01:00,2,2,2
404,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",NH3,21-10-2021 01:00,6,6,6
411,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",NH3,21-10-2021 01:00,2,10,5
418,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",NH3,21-10-2021 01:00,2,25,11
425,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",NH3,21-10-2021 01:00,2,2,2
432,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",NH3,21-10-2021 01:00,4,4,4
439,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",NH3,21-10-2021 01:00,2,5,3
450,India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",NH3,21-10-2021 01:00,2,2,2
456,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",NH3,21-10-2021 01:00,3,13,9
463,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",NH3,21-10-2021 01:00,3,9,8
470,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",NH3,21-10-2021 01:00,17,19,17
477,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",NH3,21-10-2021 01:00,5,9,6
484,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",NH3,21-10-2021 01:00,6,26,9
491,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",NH3,21-10-2021 01:00,2,10,5
498,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",NH3,21-10-2021 01:00,6,6,6
505,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",NH3,21-10-2021 01:00,2,5,4
512,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",NH3,21-10-2021 01:00,1,1,1
519,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",NH3,21-10-2021 01:00,4,4,4
531,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",NH3,21-10-2021 01:00,2,5,4
543,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",NH3,21-10-2021 01:00,6,6,6
550,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",NH3,21-10-2021 01:00,7,11,8
562,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",NH3,21-10-2021 01:00,15,19,17
569,India,Haryana,Jind,"Police Lines, Jind - HSPCB",NH3,21-10-2021 01:00,9,12,10
576,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",NH3,21-10-2021 01:00,5,11,6
583,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",NH3,21-10-2021 01:00,7,7,7
590,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",NH3,21-10-2021 01:00,4,7,6
597,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",NH3,21-10-2021 01:00,11,14,12
604,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",NH3,21-10-2021 01:00,1,3,2
611,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",NH3,21-10-2021 01:00,6,6,6
618,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",NH3,21-10-2021 01:00,6,7,6
630,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",NH3,21-10-2021 01:00,2,2,2
642,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",NH3,21-10-2021 01:00,12,13,12
649,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",NH3,21-10-2021 01:00,8,9,8
656,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB",NH3,21-10-2021 01:00,6,14,13
663,India,Jammu_&_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",NH3,21-10-2021 01:00,NA,NA,NA
672,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",NH3,21-10-2021 01:00,1,2,1
679,India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",NH3,21-10-2021 01:00,5,5,5
686,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",NH3,21-10-2021 01:00,10,21,15
697,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",NH3,21-10-2021 01:00,1,2,1
704,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",NH3,21-10-2021 01:00,3,4,3
711,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",NH3,21-10-2021 01:00,2,2,2
717,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",NH3,21-10-2021 01:00,1,1,1
728,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",NH3,21-10-2021 01:00,2,9,4
735,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",NH3,21-10-2021 01:00,4,4,4
742,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",NH3,21-10-2021 01:00,1,1,1
749,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",NH3,21-10-2021 01:00,4,6,5
756,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",NH3,21-10-2021 01:00,1,1,1
763,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",NH3,21-10-2021 01:00,1,8,4
770,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",NH3,21-10-2021 01:00,2,4,3
776,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",NH3,21-10-2021 01:00,1,1,1
782,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",NH3,21-10-2021 01:00,1,4,1
789,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",NH3,21-10-2021 01:00,5,8,6
796,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",NH3,21-10-2021 01:00,8,17,12
803,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",NH3,21-10-2021 01:00,NA,NA,NA
810,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",NH3,21-10-2021 01:00,1,10,4
817,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",NH3,21-10-2021 01:00,2,2,2
824,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",NH3,21-10-2021 01:00,1,2,1
831,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",NH3,21-10-2021 01:00,2,6,5
837,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",NH3,21-10-2021 01:00,1,2,2
844,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",NH3,21-10-2021 01:00,1,2,1
851,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",NH3,21-10-2021 01:00,1,2,1
858,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",NH3,21-10-2021 01:00,NA,NA,NA
865,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",NH3,21-10-2021 01:00,NA,NA,NA
871,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",NH3,21-10-2021 01:00,2,2,2
878,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",NH3,21-10-2021 01:00,4,5,5
891,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",NH3,21-10-2021 01:00,1,1,1
898,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",NH3,21-10-2021 01:00,1,6,2
905,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",NH3,21-10-2021 01:00,3,3,3
912,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",NH3,21-10-2021 01:00,2,3,3
923,India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",NH3,21-10-2021 01:00,3,6,5
930,India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",NH3,21-10-2021 01:00,2,4,3
940,India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",NH3,21-10-2021 01:00,3,8,5
947,India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",NH3,21-10-2021 01:00,1,4,3
954,India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",NH3,21-10-2021 01:00,3,5,4
961,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",NH3,21-10-2021 01:00,NA,NA,NA
968,India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",NH3,21-10-2021 01:00,5,6,5
988,India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",NH3,21-10-2021 01:00,8,14,12
995,India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",NH3,21-10-2021 01:00,2,6,4
1002,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",NH3,21-10-2021 01:00,1,1,1
1009,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",NH3,21-10-2021 01:00,1,3,2
1016,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",NH3,21-10-2021 01:00,2,5,3
1023,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",NH3,21-10-2021 01:00,NA,NA,NA
1029,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",NH3,21-10-2021 01:00,1,1,1
1041,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",NH3,21-10-2021 01:00,1,2,2
1046,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",NH3,21-10-2021 01:00,6,10,8
1053,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",NH3,21-10-2021 01:00,4,7,5
1060,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",NH3,21-10-2021 01:00,6,11,8
1066,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",NH3,21-10-2021 01:00,2,2,2
1072,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",NH3,21-10-2021 01:00,3,3,3
1079,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",NH3,21-10-2021 01:00,1,3,2
1086,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",NH3,21-10-2021 01:00,2,3,2
1093,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",NH3,21-10-2021 01:00,1,2,1
1100,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",NH3,21-10-2021 01:00,17,32,28
1107,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",NH3,21-10-2021 01:00,1,2,1
1119,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",NH3,21-10-2021 01:00,2,9,5
1125,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",NH3,21-10-2021 01:00,5,6,5
1131,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",NH3,21-10-2021 01:00,4,8,5
1136,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",NH3,21-10-2021 01:00,1,109,16
1143,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",NH3,21-10-2021 01:00,1,2,2
1150,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",NH3,21-10-2021 01:00,1,2,1
1157,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",NH3,21-10-2021 01:00,1,2,1
1163,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",NH3,21-10-2021 01:00,1,1,1
1194,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",NH3,21-10-2021 01:00,1,34,8
1201,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",NH3,21-10-2021 01:00,NA,NA,NA
1207,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",NH3,21-10-2021 01:00,NA,NA,NA
1214,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",NH3,21-10-2021 01:00,1,1,1
1220,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",NH3,21-10-2021 01:00,2,2,2
1227,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",NH3,21-10-2021 01:00,8,11,9
1234,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",NH3,21-10-2021 01:00,2,5,3
1241,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",NH3,21-10-2021 01:00,4,6,5
1253,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",NH3,21-10-2021 01:00,1,10,4
1260,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",NH3,21-10-2021 01:00,9,39,24
1267,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",NH3,21-10-2021 01:00,3,6,5
1274,India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",NH3,21-10-2021 01:00,2,2,2
1281,India,Punjab,Patiala,"Model Town, Patiala - PPCB",NH3,21-10-2021 01:00,3,7,5
1292,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",NH3,21-10-2021 01:00,2,7,4
1299,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",NH3,21-10-2021 01:00,8,15,10
1306,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",NH3,21-10-2021 01:00,5,13,8
1313,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",NH3,21-10-2021 01:00,6,60,18
1320,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",NH3,21-10-2021 01:00,NA,NA,NA
1327,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",NH3,21-10-2021 01:00,2,67,17
1340,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",NH3,21-10-2021 01:00,8,10,9
1347,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",NH3,21-10-2021 01:00,4,6,5
1354,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",NH3,21-10-2021 01:00,12,24,15
1361,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",NH3,21-10-2021 01:00,5,5,5
1371,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",NH3,21-10-2021 01:00,2,5,3
1378,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",NH3,21-10-2021 01:00,13,16,13
1385,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",NH3,21-10-2021 01:00,3,13,7
1392,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",NH3,21-10-2021 01:00,NA,NA,NA
1398,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",NH3,21-10-2021 01:00,3,5,4
1405,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",NH3,21-10-2021 01:00,2,3,3
1415,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",NH3,21-10-2021 01:00,NA,NA,NA
1422,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",NH3,21-10-2021 01:00,2,4,2
1429,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",NH3,21-10-2021 01:00,1,3,2
1436,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",NH3,21-10-2021 01:00,1,2,1
1448,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",NH3,21-10-2021 01:00,1,3,1
1455,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",NH3,21-10-2021 01:00,NA,NA,NA
1462,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",NH3,21-10-2021 01:00,6,7,7
1475,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",NH3,21-10-2021 01:00,6,19,10
1482,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",NH3,21-10-2021 01:00,5,9,7
1489,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",NH3,21-10-2021 01:00,15,26,21
1496,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",NH3,21-10-2021 01:00,6,9,7
1503,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",NH3,21-10-2021 01:00,3,8,5
1510,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",NH3,21-10-2021 01:00,10,48,22
1517,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",NH3,21-10-2021 01:00,1,3,2
1524,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",NH3,21-10-2021 01:00,7,14,10
1531,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",NH3,21-10-2021 01:00,4,8,6
1538,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",NH3,21-10-2021 01:00,4,7,5
1545,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",NH3,21-10-2021 01:00,1,10,5
1552,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",NH3,21-10-2021 01:00,2,4,3
1559,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",NH3,21-10-2021 01:00,5,7,6
